RecId,RecNo,RecKnd,AccNo,AmntDB,AmntCR,ItemNo,ItemAmnt,ItemCont,Desc
51876,7713,46,2040001,0.0,4.72,0,0.0,0.0,ضريبة الفاتورة 664282
51877,7714,41,1020479,3534.0,0.0,35,31.0,114.0,
51878,7714,42,2010850,0.0,3534.0,35,31.0,114.0,
51879,7714,43,2010850,247.38,0.0,0,0.0,0.0,سعي الفاتورة 664125
51880,7714,44,4010001,0.0,247.38,0,0.0,0.0,سعي الفاتورة 664125
51881,7714,45,2010850,37.11,0.0,0,0.0,0.0,ضريبة الفاتورة 664125
51882,7714,46,2040001,0.0,37.11,0,0.0,0.0,ضريبة الفاتورة 664125
51883,7715,41,1021491,1870.0,0.0,1,22.0,85.0,
51884,7715,42,2010116,0.0,1870.0,1,22.0,85.0,
51885,7715,43,2010116,130.9,0.0,0,0.0,0.0,سعي الفاتورة 659590
51886,7715,44,4010001,0.0,130.9,0,0.0,0.0,سعي الفاتورة 659590
51887,7715,45,2010116,19.63,0.0,0,0.0,0.0,ضريبة الفاتورة 659590
51888,7715,46,2040001,0.0,19.63,0,0.0,0.0,ضريبة الفاتورة 659590
51889,7716,41,1021545,3200.0,0.0,28,32.0,100.0,
51890,7716,42,2010846,0.0,3200.0,28,32.0,100.0,
51891,7716,43,2010846,224.0,0.0,0,0.0,0.0,سعي الفاتورة 664283
51892,7716,44,4010001,0.0,224.0,0,0.0,0.0,سعي الفاتورة 664283
51893,7716,45,2010846,33.6,0.0,0,0.0,0.0,ضريبة الفاتورة 664283
51894,7716,46,2040001,0.0,33.6,0,0.0,0.0,ضريبة الفاتورة 664283
51895,7717,41,1021206,559.0,0.0,28,43.0,13.0,
51896,7717,42,2010251,0.0,559.0,28,43.0,13.0,
51897,7717,43,2010251,39.13,0.0,0,0.0,0.0,سعي الفاتورة 659591
51898,7717,44,4010001,0.0,39.13,0,0.0,0.0,سعي الفاتورة 659591
51899,7717,45,2010251,5.87,0.0,0,0.0,0.0,ضريبة الفاتورة 659591
51900,7717,46,2040001,0.0,5.87,0,0.0,0.0,ضريبة الفاتورة 659591
51901,7342,41,1020217,420.0,0.0,35,35.0,12.0,
51902,7342,41,1020217,6720.0,0.0,28,35.0,192.0,
51903,7342,42,2011019,0.0,420.0,35,35.0,12.0,
51904,7342,42,2011019,0.0,6720.0,28,35.0,192.0,
51905,7342,43,2011019,499.8,0.0,0,0.0,0.0,سعي الفاتورة 660790
51906,7342,44,4010001,0.0,499.8,0,0.0,0.0,سعي الفاتورة 660790
51907,7342,45,2011019,74.97,0.0,0,0.0,0.0,ضريبة الفاتورة 660790
51908,7342,46,2040001,0.0,74.97,0,0.0,0.0,ضريبة الفاتورة 660790
51909,7718,41,1021332,945.0,0.0,1,21.0,45.0,
51910,7718,42,2010955,0.0,945.0,1,21.0,45.0,
51911,7718,43,2010955,66.15,0.0,0,0.0,0.0,سعي الفاتورة 664820
51912,7718,44,4010001,0.0,66.15,0,0.0,0.0,سعي الفاتورة 664820
51913,7718,45,2010955,9.92,0.0,0,0.0,0.0,ضريبة الفاتورة 664820
51914,7718,46,2040001,0.0,9.92,0,0.0,0.0,ضريبة الفاتورة 664820
51915,7719,41,1020044,23490.0,0.0,28,45.0,522.0,
51916,7719,42,2010629,0.0,23490.0,28,45.0,522.0,
51917,7719,43,2010629,1644.3,0.0,0,0.0,0.0,سعي الفاتورة 663567
51918,7719,44,4010001,0.0,1644.3,0,0.0,0.0,سعي الفاتورة 663567
51919,7719,45,2010629,246.64,0.0,0,0.0,0.0,ضريبة الفاتورة 663567
51920,7719,46,2040001,0.0,246.64,0,0.0,0.0,ضريبة الفاتورة 663567
51921,7720,41,1021128,370.0,0.0,28,37.0,10.0,
51922,7720,42,2010007,0.0,370.0,28,37.0,10.0,
51923,7720,43,2010007,25.9,0.0,0,0.0,0.0,سعي الفاتورة 663568
51924,7720,44,4010001,0.0,25.9,0,0.0,0.0,سعي الفاتورة 663568
51925,7720,45,2010007,3.88,0.0,0,0.0,0.0,ضريبة الفاتورة 663568
51926,7720,46,2040001,0.0,3.88,0,0.0,0.0,ضريبة الفاتورة 663568
51927,7721,41,1021332,2024.0,0.0,1,22.0,92.0,
51928,7721,42,2010172,0.0,2024.0,1,22.0,92.0,
51929,7721,43,2010172,141.68,0.0,0,0.0,0.0,سعي الفاتورة 663569
51930,7721,44,4010001,0.0,141.68,0,0.0,0.0,سعي الفاتورة 663569
51931,7721,45,2010172,21.25,0.0,0,0.0,0.0,ضريبة الفاتورة 663569
51932,7721,46,2040001,0.0,21.25,0,0.0,0.0,ضريبة الفاتورة 663569
51933,7722,41,1021581,15246.0,0.0,28,22.0,693.0,
51934,7722,42,2010939,0.0,15246.0,28,22.0,693.0,
51935,7722,43,2010939,1067.22,0.0,0,0.0,0.0,سعي الفاتورة 659481
51936,7722,44,4010001,0.0,1067.22,0,0.0,0.0,سعي الفاتورة 659481
51937,7722,45,2010939,160.08,0.0,0,0.0,0.0,ضريبة الفاتورة 659481
51938,7722,46,2040001,0.0,160.08,0,0.0,0.0,ضريبة الفاتورة 659481
51939,5793,41,1021532,1958.0,0.0,28,22.0,89.0,
51940,5793,42,2011019,0.0,1958.0,28,22.0,89.0,
51941,5793,43,2011019,137.06,0.0,0,0.0,0.0,سعي الفاتورة 663052
51942,7078,41,1020472,8550.0,0.0,28,150.0,57.0,
51943,5793,44,4010001,0.0,137.06,0,0.0,0.0,سعي الفاتورة 663052
51944,5793,45,2011019,20.56,0.0,0,0.0,0.0,ضريبة الفاتورة 663052
51945,5793,46,2040001,0.0,20.56,0,0.0,0.0,ضريبة الفاتورة 663052
51946,7078,42,2010468,0.0,8550.0,28,150.0,57.0,
51947,7078,43,2010468,598.5,0.0,0,0.0,0.0,سعي الفاتورة 663272
51948,7078,44,4010001,0.0,598.5,0,0.0,0.0,سعي الفاتورة 663272
51949,7078,45,2010468,89.78,0.0,0,0.0,0.0,ضريبة الفاتورة 663272
51950,7078,46,2040001,0.0,89.78,0,0.0,0.0,ضريبة الفاتورة 663272
51951,7723,41,1020465,5700.0,0.0,35,60.0,95.0,
51952,7723,42,2010823,0.0,5700.0,35,60.0,95.0,
51953,7723,43,2010823,399.0,0.0,0,0.0,0.0,سعي الفاتورة 664821
51954,7723,44,4010001,0.0,399.0,0,0.0,0.0,سعي الفاتورة 664821
51955,7723,45,2010823,59.85,0.0,0,0.0,0.0,ضريبة الفاتورة 664821
51956,7723,46,2040001,0.0,59.85,0,0.0,0.0,ضريبة الفاتورة 664821
51957,7724,41,1021581,12512.0,0.0,1,23.0,544.0,
51958,7724,42,2010822,0.0,12512.0,1,23.0,544.0,
51959,7724,43,2010822,875.84,0.0,0,0.0,0.0,سعي الفاتورة 659482
51960,7724,44,4010001,0.0,875.84,0,0.0,0.0,سعي الفاتورة 659482
51961,7724,45,2010822,131.38,0.0,0,0.0,0.0,ضريبة الفاتورة 659482
51962,7724,46,2040001,0.0,131.38,0,0.0,0.0,ضريبة الفاتورة 659482
51963,7725,41,1020058,812.0,0.0,35,28.0,29.0,
51964,7725,41,1020058,2324.0,0.0,28,28.0,83.0,
51965,7725,42,2010624,0.0,812.0,35,28.0,29.0,
51966,7725,42,2010624,0.0,2324.0,28,28.0,83.0,
51967,7725,43,2010624,219.52,0.0,0,0.0,0.0,سعي الفاتورة 663570
51968,7725,44,4010001,0.0,219.52,0,0.0,0.0,سعي الفاتورة 663570
51969,7725,45,2010624,32.93,0.0,0,0.0,0.0,ضريبة الفاتورة 663570
51970,7725,46,2040001,0.0,32.93,0,0.0,0.0,ضريبة الفاتورة 663570
51971,7726,41,1020067,960.0,0.0,35,32.0,30.0,
51972,7726,42,2010150,0.0,960.0,35,32.0,30.0,
51973,7726,43,2010150,67.2,0.0,0,0.0,0.0,سعي الفاتورة 664822
51974,7726,44,4010001,0.0,67.2,0,0.0,0.0,سعي الفاتورة 664822
51975,7726,45,2010150,10.08,0.0,0,0.0,0.0,ضريبة الفاتورة 664822
51976,7726,46,2040001,0.0,10.08,0,0.0,0.0,ضريبة الفاتورة 664822
51977,7341,41,1021387,2470.0,0.0,28,19.0,130.0,
51978,7341,42,2011019,0.0,2470.0,28,19.0,130.0,
51979,7341,43,2011019,172.9,0.0,0,0.0,0.0,سعي الفاتورة 660789
51980,7341,44,4010001,0.0,172.9,0,0.0,0.0,سعي الفاتورة 660789
51981,7341,45,2011019,25.94,0.0,0,0.0,0.0,ضريبة الفاتورة 660789
51982,7341,46,2040001,0.0,25.94,0,0.0,0.0,ضريبة الفاتورة 660789
51983,7727,41,1021584,560.0,0.0,35,70.0,8.0,
51984,7727,42,2010629,0.0,560.0,35,70.0,8.0,
51985,7727,43,2010629,39.2,0.0,0,0.0,0.0,سعي الفاتورة 663571
51986,7727,44,4010001,0.0,39.2,0,0.0,0.0,سعي الفاتورة 663571
51987,7727,45,2010629,5.88,0.0,0,0.0,0.0,ضريبة الفاتورة 663571
51988,7727,46,2040001,0.0,5.88,0,0.0,0.0,ضريبة الفاتورة 663571
51989,7728,41,1020113,468.0,0.0,28,36.0,13.0,
51990,7728,41,1020113,702.0,0.0,35,26.0,27.0,
51991,7728,42,2010368,0.0,468.0,28,36.0,13.0,
51992,7728,42,2010368,0.0,702.0,35,26.0,27.0,
51993,7728,43,2010368,81.9,0.0,0,0.0,0.0,سعي الفاتورة 659483
51994,7728,44,4010001,0.0,81.9,0,0.0,0.0,سعي الفاتورة 659483
51995,7728,45,2010368,12.28,0.0,0,0.0,0.0,ضريبة الفاتورة 659483
51996,7728,46,2040001,0.0,12.28,0,0.0,0.0,ضريبة الفاتورة 659483
51997,7729,41,1021584,6000.0,0.0,28,80.0,75.0,
