170,27,2,1020256.0,0.0,1447/01/28,2025/07/23,3911.0,0.0,ابو هلال,,False
171,28,2,1020237.0,0.0,1447/01/28,2025/07/23,10132.5,0.0,ابو هلال, في 2025/07/23 الساعة 09:58:36 ص بواسطة: ابو هلال,False
172,29,2,1020956.0,0.0,1447/01/28,2025/07/23,3448.0,0.0,ابو هلال,,False
173,1,3,2010260.0,0.0,1447/01/28,2025/07/23,3000.0,0.0,ابو عامر, في 2025/07/23 الساعة 10:27:25 بواسطة: ابو عامر,False
174,2,3,1010028.0,0.0,1447/01/28,2025/07/23,47460.0,0.0,ابو هلال,,False
175,628609,4,2010493.0,0.0,1447/01/28,2025/07/23,6578.0,7.0,عاصم, في 2025/07/27 الساعة 08:43:35 ص بواسطة: سلمان,False
176,30,2,1020862.0,0.0,1447/01/26,2025/07/21,1375.0,0.0,ابو عامر,,False
177,3,3,1020050.0,0.0,1447/01/27,2025/07/22,26000.0,0.0,ابو عامر, في 2025/07/23 الساعة 11:32:55 ص بواسطة: ابو عامر,False
178,31,2,1020442.0,0.0,1447/01/28,2025/07/23,4035.0,0.0,ابو عامر,,False
179,32,2,1020442.0,0.0,1447/01/28,2025/07/23,5557.0,0.0,ابو عامر,,False
181,656217,4,2010102.0,0.0,1447/01/29,2025/07/24,4178.0,7.0,الحسون,,False
182,656401,4,2010049.0,0.0,1447/01/29,2025/07/24,759.0,7.0,جهاد,,False
183,656402,4,2010078.0,0.0,1447/01/29,2025/07/24,7500.0,7.0,جهاد,,False
184,656403,4,2010131.0,0.0,1447/01/29,2025/07/24,448.0,7.0,جهاد,,False
185,656404,4,2010398.0,0.0,1447/01/29,2025/07/24,1035.0,7.0,جهاد,,False
186,656218,4,2010252.0,0.0,1447/01/29,2025/07/24,930.0,7.0,الحسون, في 2025/07/24 الساعة 05:41:30 م بواسطة: صالح,False
187,656405,4,2010493.0,0.0,1447/01/29,2025/07/24,6372.0,7.0,جهاد, في 2025/07/27 الساعة 08:44:19 ص بواسطة: سلمان,False
188,656219,4,2010216.0,0.0,1447/01/29,2025/07/24,4375.0,7.0,الحسون,,False
189,656220,4,2010285.0,0.0,1447/01/29,2025/07/24,4239.0,7.0,الحسون,,False
190,656406,4,2010276.0,0.0,1447/01/29,2025/07/24,1470.0,7.0,جهاد,,False
191,656221,4,2010110.0,0.0,1447/01/29,2025/07/24,270.0,7.0,الحسون,,False
192,656255,4,2010076.0,0.0,1447/01/29,2025/07/24,4018.0,7.0,الحسون,,False
193,656309,4,2010269.0,0.0,1447/01/29,2025/07/24,6506.0,7.0,جهاد,,False
194,656310,4,2010359.0,0.0,1447/01/29,2025/07/24,2871.0,7.0,جهاد,,False
195,656256,4,2010470.0,0.0,1447/01/29,2025/07/24,1250.0,7.0,الحسون,,False
